사용일자,요일,노선명,역명,승하차총승객수
2019-06-09,일,2호선,영등포구청,2733.0
2019-06-09,일,5호선,영등포시장,12312.0
2019-06-09,일,1호선,신길,3538.0
2019-06-09,일,5호선,여의도,13519.0
2019-06-09,일,5호선,여의나루,13688.0
2019-06-09,일,5호선,마포,11360.0
2019-06-09,일,5호선,애오개,6774.0
2019-06-09,일,2호선,충정로,3403.0
2019-06-09,일,5호선,서대문,12581.0
2019-06-09,일,5호선,광화문,30026.0
2019-06-09,일,3호선,종로3가,19473.0
2019-06-09,일,2호선,을지로4가,3504.0
2019-06-09,일,2호선,동대문역사문화공원,1884.0
2019-06-09,일,5호선,청구,4037.0
2019-06-09,일,5호선,신금호,7583.0
2019-06-09,일,5호선,행당,9439.0
2019-06-09,일,5호선,마장,6835.0
2019-06-09,일,5호선,답십리,17828.0
2019-06-09,일,5호선,장한평,19226.0
2019-06-09,일,5호선,군자,14802.0
2019-06-09,일,5호선,아차산,21914.0
2019-06-09,일,5호선,광나루,16065.0
2019-06-09,일,5호선,천호,28540.0
2019-06-09,일,5호선,강동,22392.0
2019-06-09,일,5호선,길동,9162.0
2019-06-09,일,5호선,굽은다리,11773.0
2019-06-09,일,5호선,명일,9910.0
2019-06-09,일,5호선,고덕,9198.0
2019-06-09,일,5호선,상일동,11304.0
2019-06-09,일,5호선,둔촌동,12211.0
2019-06-09,일,5호선,올림픽공원,5180.0
2019-06-09,일,5호선,방이,9681.0
2019-06-09,일,3호선,오금,3557.0
2019-06-09,일,5호선,개롱,8003.0
2019-06-09,일,5호선,거여,8500.0
2019-06-09,일,5호선,마천,7541.0
2019-06-09,일,6호선,응암,22312.0
2019-06-09,일,6호선,역촌,5580.0
2019-06-09,일,3호선,불광,8199.0
2019-06-09,일,6호선,독바위,4101.0
2019-06-09,일,6호선,구산,8348.0
2019-06-09,일,6호선,새절,16301.0
2019-06-09,일,6호선,증산,13274.0
2019-06-09,일,6호선,월드컵경기장,10495.0
2019-06-09,일,6호선,마포구청,15560.0
2019-06-09,일,6호선,망원,19168.0
2019-06-09,일,2호선,합정,20085.0
2019-06-09,일,6호선,상수,15959.0
2019-06-09,일,6호선,광흥창,9824.0
2019-06-09,일,6호선,대흥,9722.0
2019-06-09,일,4호선,삼각지,7682.0
2019-06-09,일,6호선,녹사평,8746.0
2019-06-09,일,6호선,이태원,28924.0
2019-06-09,일,6호선,한강진,10556.0
2019-06-09,일,6호선,버티고개,2644.0
2019-06-09,일,3호선,약수,3876.0
2019-06-09,일,5호선,청구,3716.0
2019-06-09,일,2호선,신당,10001.0
2019-06-09,일,6호선,동묘앞,14553.0
2019-06-09,일,6호선,창신,3820.0
2019-06-09,일,6호선,보문,9348.0
2019-06-09,일,6호선,안암,13439.0
2019-06-09,일,6호선,고려대,10417.0
2019-06-09,일,6호선,월곡,12994.0
2019-06-09,일,6호선,상월곡,7370.0
2019-06-09,일,6호선,돌곶이,9970.0
2019-06-09,일,1호선,석계,15743.0
2019-06-09,일,6호선,태릉입구,7612.0
2019-06-09,일,6호선,화랑대,12285.0
2019-06-09,일,6호선,봉화산,10276.0
2019-06-09,일,1호선,도봉산,15045.0
2019-06-09,일,7호선,수락산,20024.0
2019-06-09,일,7호선,마들,12359.0
2019-06-09,일,4호선,노원,26702.0
2019-06-09,일,7호선,중계,18194.0
2019-06-09,일,7호선,하계,22812.0
2019-06-09,일,7호선,공릉,15397.0
2019-06-09,일,6호선,태릉입구,11135.0
2019-06-09,일,7호선,먹골,12263.0
2019-06-09,일,7호선,중화,14436.0
2019-06-09,일,7호선,면목,19084.0
2019-06-09,일,7호선,사가정,20185.0
2019-06-09,일,7호선,용마산,7795.0
2019-06-09,일,7호선,중곡,12165.0
2019-06-09,일,5호선,군자,16912.0
2019-06-09,일,7호선,어린이대공원,20451.0
2019-06-09,일,2호선,건대입구,22737.0
2019-06-09,일,7호선,뚝섬유원지,16839.0
2019-06-09,일,7호선,청담,16522.0
2019-06-09,일,7호선,학동,14535.0
2019-06-09,일,7호선,논현,15533.0
2019-06-09,일,7호선,반포,7167.0
2019-06-09,일,3호선,고속터미널,31560.0
2019-06-09,일,7호선,내방,12002.0
2019-06-09,일,7호선,이수,20019.0
2019-06-09,일,7호선,숭실대입구,15671.0
2019-06-09,일,7호선,상도,13757.0
2019-06-09,일,7호선,장승배기,12963.0
2019-06-09,일,7호선,신대방삼거리,19885.0
2019-06-09,일,7호선,보라매,10813.0
2019-06-09,일,7호선,신풍,16220.0
2019-06-09,일,7호선,대림,22002.0
2019-06-09,일,7호선,남구로,19263.0
2019-06-09,일,1호선,가산디지털단지,25405.0
2019-06-09,일,7호선,천왕,10441.0
2019-06-09,일,1호선,온수,10738.0
2019-06-09,일,8호선,암사,19857.0
2019-06-09,일,5호선,천호,25294.0
2019-06-09,일,8호선,강동구청,10889.0
2019-06-09,일,8호선,몽촌토성,7406.0
2019-06-09,일,2호선,잠실,22706.0
2019-06-09,일,8호선,석촌,10188.0
2019-06-09,일,8호선,송파,11094.0
2019-06-09,일,3호선,가락시장,8068.0
2019-06-09,일,8호선,문정,12546.0
2019-06-09,일,8호선,장지,24912.0
2019-06-09,일,9호선,개화,5883.0
2019-06-09,일,5호선,김포공항,18400.0
2019-06-09,일,9호선,공항시장,4174.0
2019-06-09,일,9호선,신방화,8254.0
2019-06-09,일,9호선,마곡나루,11033.0
2019-06-09,일,9호선,양천향교,9588.0
2019-06-09,일,9호선,가양,25721.0
2019-06-09,일,9호선,증미,5546.0
2019-06-09,일,9호선,등촌,10579.0
2019-06-09,일,9호선,염창,18837.0
2019-06-09,일,9호선,신목동,3930.0
2019-06-09,일,9호선,선유도,5813.0
2019-06-09,일,2호선,당산,20843.0
2019-06-09,일,9호선,국회의사당,12098.0
2019-06-09,일,5호선,여의도,12709.0
2019-06-09,일,9호선,샛강,5173.0
2019-06-09,일,1호선,노량진,38843.0
2019-06-09,일,9호선,노들,5534.0
2019-06-09,일,9호선,흑석,11077.0
2019-06-09,일,4호선,동작,3064.0
2019-06-09,일,9호선,구반포,3136.0
2019-06-09,일,9호선,신반포,3981.0
2019-06-09,일,3호선,고속터미널,31035.0
2019-06-09,일,9호선,사평,3113.0
2019-06-09,일,9호선,신논현,32532.0
2019-06-09,일,4호선,서울역,27353.0
2019-06-09,일,2호선,홍대입구,20712.0
2019-06-09,일,9호선,마곡나루,3661.0
2019-06-09,일,5호선,김포공항,14229.0
2019-06-09,일,9호선,언주,6882.0
2019-06-09,일,9호선,삼성중앙,4051.0
2019-06-09,일,9호선,봉은사,18826.0
2019-06-09,일,2호선,종합운동장,6492.0
2019-06-09,일,9호선,삼전,6621.0
2019-06-09,일,9호선,석촌고분,5742.0
2019-06-09,일,8호선,석촌,7080.0
2019-06-09,일,9호선,송파나루,4745.0
2019-06-09,일,9호선,한성백제,2686.0
2019-06-09,일,5호선,올림픽공원,8758.0
2019-06-09,일,9호선,둔촌오륜,1334.0
2019-06-09,일,9호선,중앙보훈병원,6273.0
2019-06-09,일,4호선,성신여대입구,5299.0
2019-06-09,일,6호선,보문,2330.0
2019-06-09,일,1호선,신설동,2385.0
2019-06-10,월,9호선,신방화,15827.0
2019-06-10,월,9호선,마곡나루,21369.0
2019-06-10,월,9호선,양천향교,20284.0
2019-06-10,월,9호선,가양,46276.0
2019-06-10,월,9호선,증미,16068.0
2019-06-10,월,9호선,등촌,23718.0
2019-06-10,월,9호선,염창,37900.0
2019-06-10,월,9호선,신목동,9037.0
2019-06-10,월,9호선,선유도,16157.0
2019-06-10,월,2호선,당산,41074.0
2019-06-10,월,9호선,국회의사당,36897.0
2019-06-10,월,5호선,여의도,52325.0
2019-06-10,월,9호선,샛강,12436.0
2019-06-10,월,1호선,노량진,60806.0
2019-06-10,월,9호선,노들,9477.0
2019-06-10,월,9호선,흑석,25115.0
2019-06-10,월,4호선,동작,4086.0
2019-06-10,월,9호선,구반포,6824.0
2019-06-10,월,9호선,신반포,6799.0
2019-06-10,월,3호선,고속터미널,31718.0
2019-06-10,월,9호선,사평,7256.0
2019-06-10,월,9호선,신논현,68323.0
2019-06-10,월,1호선,신설동,4650.0
2019-06-10,월,6호선,보문,3466.0
2019-06-10,월,4호선,성신여대입구,8398.0
2019-06-10,월,9호선,중앙보훈병원,16529.0
2019-06-10,월,9호선,둔촌오륜,2070.0
2019-06-10,월,5호선,올림픽공원,11178.0
2019-06-10,월,9호선,한성백제,4020.0
2019-06-10,월,9호선,송파나루,7587.0
2019-06-10,월,8호선,석촌,12810.0
2019-06-10,월,9호선,석촌고분,10444.0
2019-06-10,월,9호선,삼전,11558.0
2019-06-10,월,2호선,종합운동장,9487.0
2019-06-10,월,9호선,봉은사,33987.0
2019-06-10,월,9호선,삼성중앙,13663.0
2019-06-10,월,9호선,언주,19990.0
2019-06-10,월,4호선,서울역,24188.0
2019-06-10,월,2호선,홍대입구,21850.0
2019-06-10,월,9호선,마곡나루,12179.0
2019-06-10,월,5호선,김포공항,18238.0
2019-06-10,월,4호선,서울역,114732.0
2019-06-10,월,2호선,시청,55374.0
2019-06-10,월,1호선,종각,93823.0
2019-06-10,월,3호선,종로3가,68666.0
2019-06-10,월,1호선,종로5가,56675.0
2019-06-10,월,4호선,동대문,30225.0
2019-06-10,월,1호선,신설동,35542.0
2019-06-10,월,1호선,제기동,44111.0
2019-06-10,월,6호선,동묘앞,19256.0
2019-06-10,월,2호선,시청,57326.0
2019-06-10,월,2호선,을지로입구,107010.0
2019-06-10,월,3호선,을지로3가,52202.0
2019-06-10,월,2호선,을지로4가,28585.0
2019-06-10,월,2호선,동대문역사문화공원,38229.0
2019-06-10,월,2호선,신당,32864.0
2019-06-10,월,2호선,상왕십리,31974.0
2019-06-10,월,2호선,한양대,35226.0
2019-06-10,월,2호선,뚝섬,42990.0
2019-06-10,월,2호선,성수,71040.0
2019-06-10,월,2호선,건대입구,88810.0
2019-06-10,월,2호선,구의,54138.0
2019-06-10,월,2호선,강변,87645.0
2019-06-10,월,2호선,잠실나루,38624.0
2019-06-10,월,2호선,잠실,161942.0
2019-06-10,월,2호선,잠실새내,52474.0
2019-06-10,월,2호선,종합운동장,20420.0
2019-06-10,월,2호선,삼성,123888.0
2019-06-10,월,2호선,선릉,127267.0
2019-06-10,월,2호선,역삼,124978.0
2019-06-10,월,2호선,강남,210666.0
2019-06-10,월,2호선,교대,91744.0
2019-06-10,월,2호선,서초,51993.0
2019-06-10,월,2호선,방배,50627.0
2019-06-10,월,2호선,사당,96302.0
2019-06-10,월,2호선,낙성대,64633.0
2019-06-10,월,2호선,서울대입구,112859.0
2019-06-10,월,2호선,봉천,55608.0
2019-06-10,월,2호선,신림,149166.0
2019-06-10,월,2호선,신대방,63186.0
2019-06-10,월,2호선,구로디지털단지,146722.0
2019-06-10,월,7호선,대림,66271.0
2019-06-10,월,2호선,신도림,123248.0
2019-06-10,월,2호선,문래,47388.0
2019-06-10,월,2호선,영등포구청,54026.0
2019-06-10,월,2호선,당산,53783.0
2019-06-10,월,2호선,합정,68319.0
2019-06-10,월,2호선,홍대입구,138403.0
2019-06-10,월,2호선,신촌,92502.0
2019-06-10,월,2호선,이대,45693.0
2019-06-10,월,2호선,아현,23851.0
2019-06-10,월,2호선,충정로,26224.0
2019-06-10,월,2호선,용답,6347.0
2019-06-10,월,2호선,신답,3894.0
2019-06-10,월,1호선,신설동,8597.0
2019-06-10,월,2호선,도림천,2917.0
2019-06-10,월,2호선,양천구청,17568.0
2019-06-10,월,2호선,신정네거리,22973.0
2019-06-10,월,2호선,용두,5394.0
2019-06-10,월,3호선,구파발,47652.0
2019-06-10,월,3호선,연신내,89309.0
2019-06-10,월,3호선,불광,43267.0
2019-06-10,월,3호선,녹번,30812.0
2019-06-10,월,3호선,홍제,43683.0
2019-06-10,월,3호선,무악재,9384.0
2019-06-10,월,3호선,독립문,17962.0
2019-06-10,월,3호선,경복궁,51376.0
2019-06-10,월,3호선,안국,52464.0
2019-06-10,월,3호선,종로3가,27484.0
2019-06-10,월,3호선,을지로3가,25762.0
2019-06-10,월,3호선,동대입구,27293.0
2019-06-10,월,3호선,약수,31830.0
2019-06-10,월,3호선,금호,18718.0
2019-06-10,월,3호선,옥수,22255.0
2019-06-10,월,3호선,압구정,76266.0
2019-06-10,월,3호선,신사,70797.0
2019-06-10,월,3호선,잠원,14841.0
2019-06-10,월,3호선,고속터미널,101161.0
2019-06-10,월,2호선,교대,30329.0
2019-06-10,월,3호선,남부터미널,73641.0
2019-06-10,월,3호선,양재,97611.0
2019-06-10,월,3호선,매봉,27923.0
2019-06-10,월,3호선,도곡,13946.0
2019-06-10,월,3호선,대치,27530.0
2019-06-10,월,3호선,학여울,4363.0
2019-06-10,월,3호선,대청,23343.0
2019-06-10,월,3호선,일원,24024.0
2019-06-10,월,3호선,수서,40311.0
2019-06-10,월,3호선,가락시장,22453.0
2019-06-10,월,3호선,경찰병원,19304.0
2019-06-10,월,3호선,오금,14619.0
2019-06-10,월,4호선,당고개,28302.0
2019-06-10,월,4호선,상계,45141.0
2019-06-10,월,4호선,노원,49694.0
2019-06-10,월,4호선,창동,66483.0
2019-06-10,월,4호선,쌍문,69992.0
2019-06-10,월,4호선,수유,83842.0
2019-06-10,월,4호선,미아,38344.0
2019-06-10,월,4호선,미아사거리,64420.0
2019-06-10,월,4호선,길음,53901.0
2019-06-10,월,4호선,성신여대입구,52740.0
2019-06-10,월,4호선,한성대입구,37646.0
2019-06-10,월,4호선,혜화,78407.0
2019-06-10,월,4호선,동대문,54480.0
2019-06-10,월,2호선,동대문역사문화공원,42087.0
2019-06-10,월,4호선,충무로,76139.0
2019-06-10,월,4호선,명동,76229.0
2019-06-10,월,4호선,회현,68767.0
2019-06-10,월,4호선,서울역,38231.0
2019-06-10,월,4호선,숙대입구,38621.0
2019-06-10,월,4호선,삼각지,11430.0
2019-06-10,월,4호선,신용산,37365.0
2019-06-10,월,4호선,이촌,19462.0
2019-06-10,월,4호선,동작,6094.0
2019-06-10,월,4호선,총신대입구,49068.0
2019-06-10,월,2호선,사당,58412.0
2019-06-10,월,4호선,남태령,2882.0
2019-06-10,월,4호선,서울역,8110.0
2019-06-10,월,1호선,남영,28702.0
2019-06-10,월,1호선,용산,77940.0
2019-06-10,월,1호선,노량진,24141.0
2019-06-10,월,1호선,대방,33403.0
2019-06-10,월,1호선,영등포,94941.0
2019-06-10,월,2호선,신도림,9479.0
2019-06-10,월,1호선,신길,20607.0
2019-06-10,월,1호선,구로,46013.0
2019-06-10,월,1호선,가산디지털단지,45933.0
2019-06-10,월,1호선,금천구청,28330.0
2019-06-10,월,1호선,독산,40746.0
2019-06-10,월,1호선,지제,5848.0
2019-06-10,월,1호선,개봉,54015.0
2019-06-10,월,1호선,오류동,27051.0
2019-06-10,월,1호선,주안,50384.0
2019-06-10,월,1호선,구일,17533.0
2019-06-10,월,1호선,온수,17382.0
2019-06-10,월,4호선,이촌,8490.0
2019-06-10,월,3호선,옥수,73.0
2019-06-10,월,1호선,외대앞,24361.0
2019-06-10,월,1호선,신이문,20195.0
2019-06-10,월,1호선,석계,23466.0
2019-06-10,월,1호선,광운대,23257.0
2019-06-10,월,1호선,월계,17148.0
2019-06-10,월,1호선,녹천,10562.0
2019-06-10,월,1호선,방학,22554.0
2019-06-10,월,1호선,도봉,14271.0
2019-06-10,월,1호선,도봉산,13367.0
2019-06-10,월,4호선,산본,41919.0
2019-06-10,월,4호선,대야미,9837.0
2019-06-10,월,4호선,한대앞,21130.0
2019-06-10,월,4호선,중앙,39490.0
2019-06-10,월,4호선,고잔,19281.0
2019-06-10,월,4호선,정왕,22486.0
2019-06-10,월,4호선,오이도,22569.0
2019-06-10,월,4호선,수리산,9168.0
2019-06-10,월,4호선,선바위,19653.0
2019-06-10,월,4호선,경마공원,2347.0
2019-06-10,월,4호선,대공원,5981.0
2019-06-10,월,4호선,과천,10851.0
2019-06-10,월,4호선,정부과천청사,27436.0
2019-06-10,월,4호선,평촌,42165.0
2019-06-10,월,2호선,선릉,36158.0
2019-06-10,월,3호선,도곡,16836.0
2019-06-10,월,3호선,수서,31984.0
2019-06-10,월,3호선,백석,25063.0
2019-06-10,월,1호선,회기,65244.0
2019-06-10,월,4호선,서울역,11284.0
2019-06-10,월,2호선,신촌,2629.0
2019-06-10,월,2호선,홍대입구,3918.0
2019-06-10,월,5호선,방화,16111.0
2019-06-10,월,5호선,개화산,13371.0
2019-06-10,월,5호선,김포공항,14938.0
2019-06-10,월,5호선,송정,20226.0
2019-06-10,월,5호선,마곡,15210.0
2019-06-10,월,5호선,발산,42824.0
2019-06-10,월,5호선,우장산,36221.0
2019-06-10,월,5호선,화곡,66275.0
2019-06-10,월,2호선,까치산,66483.0
2019-06-10,월,5호선,신정,26135.0
2019-06-10,월,5호선,목동,45330.0
2019-06-10,월,5호선,오목교,54421.0
2019-06-10,월,2호선,영등포구청,8817.0
2019-06-10,월,5호선,영등포시장,22330.0
2019-06-10,월,1호선,신길,8353.0
2019-06-10,월,5호선,여의도,61520.0
2019-06-10,월,5호선,여의나루,19650.0
2019-06-10,월,5호선,마포,33669.0
2019-06-10,월,5호선,애오개,17331.0
2019-06-10,월,2호선,충정로,11230.0
2019-06-10,월,5호선,서대문,44693.0
2019-06-10,월,5호선,광화문,77149.0
2019-06-10,월,3호선,종로3가,30267.0
2019-06-10,월,2호선,을지로4가,12718.0
2019-06-10,월,2호선,동대문역사문화공원,7411.0
2019-06-10,월,5호선,청구,9160.0
2019-06-10,월,5호선,신금호,15638.0
2019-06-10,월,5호선,행당,18311.0
2019-06-10,월,5호선,마장,13780.0
2019-06-10,월,5호선,답십리,36138.0
2019-06-10,월,5호선,장한평,40858.0
2019-06-10,월,5호선,군자,25904.0
2019-06-10,월,5호선,아차산,31695.0
2019-06-10,월,5호선,광나루,29811.0
2019-06-10,월,5호선,천호,42681.0
2019-06-10,월,5호선,강동,42627.0
2019-06-10,월,5호선,길동,17416.0
2019-06-10,월,5호선,굽은다리,20921.0
2019-06-10,월,5호선,명일,19268.0
2019-06-10,월,5호선,고덕,22804.0
2019-06-10,월,5호선,상일동,27663.0
2019-06-10,월,5호선,둔촌동,20100.0
2019-06-10,월,5호선,올림픽공원,10164.0
2019-06-10,월,5호선,방이,16756.0
2019-06-10,월,3호선,오금,8763.0
2019-06-10,월,5호선,개롱,16405.0
2019-06-10,월,5호선,거여,17907.0
2019-06-10,월,5호선,마천,12137.0
2019-06-10,월,6호선,응암,40640.0
2019-06-10,월,6호선,역촌,9996.0
2019-06-10,월,3호선,불광,10814.0
2019-06-10,월,6호선,독바위,6460.0
2019-06-10,월,3호선,연신내,1.0
2019-06-10,월,6호선,구산,16271.0
2019-06-10,월,6호선,새절,31409.0
2019-06-10,월,6호선,증산,23633.0
2019-06-10,월,6호선,월드컵경기장,11481.0
2019-06-10,월,6호선,마포구청,31450.0
2019-06-10,월,6호선,망원,30376.0
2019-06-10,월,2호선,합정,29090.0
2019-06-10,월,6호선,상수,22158.0
2019-06-10,월,6호선,광흥창,22002.0
2019-06-10,월,6호선,대흥,22539.0
2019-06-10,월,4호선,삼각지,12437.0
2019-06-10,월,6호선,녹사평,10810.0
2019-06-10,월,6호선,이태원,26411.0
2019-06-10,월,6호선,한강진,15531.0
2019-06-10,월,6호선,버티고개,5377.0
2019-06-10,월,3호선,약수,8957.0
2019-06-10,월,5호선,청구,9254.0
2019-06-10,월,2호선,신당,20548.0
2019-06-10,월,6호선,동묘앞,19606.0
2019-06-10,월,6호선,창신,8634.0
2019-06-10,월,6호선,보문,16572.0
2019-06-10,월,6호선,안암,32916.0
2019-06-10,월,6호선,고려대,23058.0
2019-06-10,월,6호선,월곡,30161.0
2019-06-10,월,6호선,상월곡,15656.0
2019-06-10,월,6호선,돌곶이,19551.0
2019-06-10,월,1호선,석계,31208.0
2019-06-10,월,6호선,태릉입구,14503.0
2019-06-10,월,6호선,화랑대,28071.0
2019-06-10,월,6호선,봉화산,22714.0
2019-06-10,월,1호선,도봉산,24249.0
2019-06-10,월,7호선,수락산,29794.0
2019-06-10,월,7호선,마들,27025.0
2019-06-10,월,4호선,노원,47558.0
2019-06-10,월,7호선,중계,36667.0
2019-06-10,월,7호선,하계,42830.0
2019-06-10,월,7호선,공릉,29803.0
2019-06-10,월,6호선,태릉입구,21469.0
2019-06-10,월,7호선,먹골,23516.0
2019-06-10,월,7호선,중화,26165.0
2019-06-10,월,7호선,면목,34765.0
2019-06-10,월,7호선,사가정,35715.0
2019-06-10,월,7호선,용마산,13974.0
2019-06-10,월,7호선,중곡,22708.0
2019-06-10,월,5호선,군자,29630.0
2019-06-10,월,7호선,어린이대공원,37985.0
2019-06-10,월,2호선,건대입구,34956.0
2019-06-10,월,7호선,뚝섬유원지,17065.0
2019-06-10,월,7호선,청담,49871.0
2019-06-10,월,7호선,학동,53569.0
2019-06-10,월,7호선,논현,47193.0
2019-06-10,월,7호선,반포,15096.0
2019-06-10,월,3호선,고속터미널,38462.0
2019-06-10,월,7호선,내방,34286.0
2019-06-10,월,7호선,이수,37105.0
2019-06-10,월,7호선,남성,26836.0
2019-06-10,월,7호선,숭실대입구,39821.0
2019-06-10,월,7호선,상도,28908.0
2019-06-10,월,7호선,장승배기,24996.0
2019-06-10,월,7호선,신대방삼거리,38646.0
2019-06-10,월,7호선,보라매,22649.0
2019-06-10,월,7호선,신풍,26322.0
2019-06-10,월,7호선,대림,21401.0
2019-06-10,월,7호선,남구로,39410.0
2019-06-10,월,1호선,가산디지털단지,101665.0
2019-06-10,월,7호선,천왕,22018.0
2019-06-10,월,1호선,온수,26866.0
2019-06-10,월,8호선,암사,40675.0
2019-06-10,월,5호선,천호,41656.0
2019-06-10,월,8호선,강동구청,24823.0
2019-06-10,월,8호선,몽촌토성,13655.0
2019-06-10,월,2호선,잠실,33123.0
2019-06-10,월,8호선,석촌,19020.0
2019-06-10,월,8호선,송파,22094.0
2019-06-10,월,3호선,가락시장,18728.0
2019-06-10,월,8호선,문정,47797.0
2019-06-10,월,8호선,장지,40030.0
2019-06-10,월,9호선,개화,13650.0
2019-06-10,월,5호선,김포공항,21760.0
2019-06-10,월,9호선,공항시장,6738.0
2019-06-11,화,4호선,서울역,113525.0
2019-06-11,화,2호선,시청,61217.0
2019-06-11,화,1호선,종각,97204.0
2019-06-11,화,3호선,종로3가,70730.0
2019-06-11,화,1호선,종로5가,58923.0
2019-06-11,화,4호선,동대문,31239.0
2019-06-11,화,1호선,신설동,35626.0
2019-06-11,화,1호선,제기동,46196.0
2019-06-11,화,6호선,동묘앞,21110.0
2019-06-11,화,2호선,시청,62484.0
2019-06-11,화,2호선,을지로입구,113314.0
2019-06-11,화,3호선,을지로3가,53511.0
2019-06-11,화,2호선,을지로4가,29569.0
2019-06-11,화,2호선,동대문역사문화공원,40077.0
2019-06-11,화,2호선,신당,34953.0
2019-06-11,화,2호선,상왕십리,33228.0
2019-06-11,화,2호선,한양대,34680.0
2019-06-11,화,2호선,뚝섬,45719.0
2019-06-11,화,2호선,성수,74282.0
2019-06-11,화,2호선,건대입구,90756.0
2019-06-11,화,2호선,구의,55559.0
2019-06-11,화,2호선,강변,84838.0
2019-06-11,화,2호선,잠실나루,40451.0
2019-06-11,화,2호선,잠실,169403.0
2019-06-11,화,2호선,잠실새내,54238.0
2019-06-11,화,2호선,종합운동장,30993.0
2019-06-11,화,2호선,삼성,128782.0
2019-06-11,화,2호선,선릉,129553.0
2019-06-11,화,2호선,역삼,126562.0
2019-06-11,화,2호선,강남,218537.0
2019-06-11,화,2호선,교대,95893.0
2019-06-11,화,2호선,서초,54228.0
2019-06-11,화,2호선,방배,53252.0
2019-06-11,화,2호선,사당,102349.0
2019-06-11,화,2호선,낙성대,67060.0
2019-06-11,화,2호선,서울대입구,116054.0
2019-06-11,화,2호선,봉천,56431.0
2019-06-11,화,2호선,신림,152743.0
2019-06-11,화,2호선,신대방,64609.0
2019-06-11,화,2호선,구로디지털단지,150774.0
2019-06-11,화,7호선,대림,66416.0
2019-06-11,화,2호선,신도림,126448.0
2019-06-11,화,2호선,문래,49434.0
2019-06-11,화,2호선,영등포구청,54502.0
2019-06-11,화,2호선,당산,56289.0
2019-06-11,화,2호선,합정,74967.0
2019-06-11,화,2호선,홍대입구,146753.0
2019-06-11,화,2호선,신촌,97506.0
2019-06-11,화,2호선,이대,46119.0
2019-06-11,화,2호선,아현,25005.0
2019-06-11,화,2호선,충정로,27518.0
2019-06-11,화,2호선,용답,6160.0
2019-06-11,화,2호선,신답,4004.0
2019-06-11,화,1호선,신설동,7999.0
2019-06-11,화,2호선,도림천,3004.0
2019-06-11,화,2호선,양천구청,18296.0
2019-06-11,화,2호선,신정네거리,23687.0
2019-06-11,화,2호선,용두,5684.0
2019-06-11,화,3호선,구파발,48743.0
2019-06-11,화,3호선,연신내,91842.0
2019-06-11,화,3호선,불광,45408.0
2019-06-11,화,3호선,녹번,31498.0
2019-06-11,화,3호선,홍제,44274.0
2019-06-11,화,3호선,무악재,9777.0
2019-06-11,화,3호선,독립문,18774.0
2019-06-11,화,3호선,경복궁,52056.0
2019-06-11,화,3호선,안국,56077.0
2019-06-11,화,3호선,종로3가,28040.0
2019-06-11,화,3호선,을지로3가,26490.0
2019-06-11,화,4호선,충무로,1.0
2019-06-11,화,3호선,동대입구,29546.0
2019-06-11,화,3호선,약수,32809.0
2019-06-11,화,3호선,금호,19281.0
2019-06-11,화,3호선,옥수,23587.0
2019-06-11,화,3호선,압구정,80913.0
2019-06-11,화,3호선,신사,74239.0
2019-06-11,화,3호선,잠원,15050.0
2019-06-11,화,3호선,고속터미널,101790.0
2019-06-11,화,2호선,교대,31119.0
2019-06-11,화,3호선,남부터미널,74510.0
2019-06-11,화,3호선,양재,100603.0
2019-06-11,화,3호선,매봉,28257.0
2019-06-11,화,3호선,도곡,14103.0
2019-06-11,화,3호선,대치,28385.0
2019-06-11,화,3호선,학여울,4436.0
2019-06-11,화,3호선,대청,23744.0
2019-06-11,화,3호선,일원,25359.0
2019-06-11,화,3호선,수서,41018.0
2019-06-11,화,3호선,가락시장,23266.0
2019-06-11,화,3호선,경찰병원,19185.0
2019-06-11,화,3호선,오금,14977.0
2019-06-11,화,4호선,당고개,29132.0
2019-06-11,화,4호선,상계,46778.0
2019-06-11,화,4호선,노원,51414.0
2019-06-11,화,4호선,창동,68794.0
2019-06-11,화,4호선,쌍문,71552.0
2019-06-11,화,4호선,수유,84840.0
2019-06-11,화,4호선,미아,38681.0
2019-06-11,화,4호선,미아사거리,66401.0
2019-06-11,화,4호선,길음,54884.0
2019-06-11,화,4호선,성신여대입구,53532.0
2019-06-11,화,4호선,한성대입구,39123.0
2019-06-11,화,4호선,혜화,85009.0
2019-06-11,화,4호선,동대문,56445.0
2019-06-11,화,2호선,동대문역사문화공원,43834.0
2019-06-11,화,4호선,충무로,77767.0
2019-06-11,화,4호선,명동,78008.0
2019-06-11,화,4호선,회현,74256.0
2019-06-11,화,4호선,서울역,39532.0
2019-06-11,화,4호선,숙대입구,39490.0
2019-06-11,화,4호선,삼각지,12280.0
2019-06-11,화,4호선,신용산,38364.0
2019-06-11,화,4호선,이촌,21450.0
2019-06-11,화,4호선,동작,6546.0
2019-06-11,화,4호선,총신대입구,50784.0
2019-06-11,화,2호선,사당,61401.0
2019-06-11,화,4호선,남태령,3097.0
2019-06-11,화,4호선,서울역,7232.0
2019-06-11,화,1호선,남영,28234.0
2019-06-11,화,1호선,용산,78034.0
2019-06-11,화,1호선,노량진,25324.0
2019-06-11,화,1호선,대방,34159.0
2019-06-11,화,1호선,영등포,96990.0
2019-06-11,화,2호선,신도림,9919.0
2019-06-11,화,1호선,신길,21540.0
2019-06-11,화,1호선,구로,47368.0
2019-06-11,화,1호선,가산디지털단지,46384.0
